frame_index,seq,header_stamp
0,13712,373.138288000
1,13713,373.151323000
2,13714,373.168543000
3,13715,373.186068000
4,13716,373.205267000
5,13717,373.217920000
6,13718,373.234879000
7,13719,373.252744000
8,13720,373.271763000
9,13721,373.284797000
10,13722,373.301653000
11,13723,373.319027000
12,13724,373.338291000
13,13725,373.351249000
14,13726,373.368368000
15,13727,373.385803000
16,13728,373.404884000
17,13729,373.417748000
18,13730,373.434667000
19,13731,373.451378000
20,13732,373.471699000
21,13733,373.484420000
22,13734,373.501394000
23,13735,373.519394000
24,13736,373.538456000
25,13737,373.551108000
26,13738,373.567939000
27,13739,373.585561000
28,13740,373.604458000
29,13741,373.617704000
30,13742,373.634881000
31,13743,373.652407000
32,13744,373.671518000
33,13745,373.684292000
34,13746,373.701158000
35,13747,373.717851000
36,13748,373.738293000
37,13749,373.751046000
38,13750,373.768009000
39,13751,373.784812000
40,13752,373.805054000
41,13753,373.817579000
42,13754,373.834475000
43,13755,373.851304000
44,13756,373.871268000
45,13757,373.884113000
46,13758,373.901363000
47,13759,373.917763000
48,13760,373.937942000
49,13761,373.950757000
50,13762,373.967604000
51,13763,373.984434000
52,13764,374.004614000
53,13765,374.017601000
54,13766,374.034566000
55,13767,374.051233000
56,13768,374.071602000
57,13769,374.084163000
58,13770,374.101072000
59,13771,374.119414000
60,13772,374.137639000
61,13773,374.150570000
62,13774,374.167783000
63,13775,374.184281000
64,13776,374.204453000
65,13777,374.217257000
66,13778,374.234110000
67,13779,374.250894000
68,13780,374.270969000
69,13781,374.284182000
70,13782,374.301133000
71,13783,374.317733000
72,13784,374.337936000
73,13785,374.350769000
74,13786,374.367717000
75,13787,374.383901000
76,13788,374.404087000
77,13789,374.417177000
78,13790,374.434457000
79,13791,374.450513000
80,13792,374.470642000
81,13793,374.483837000
82,13794,374.500734000
83,13795,374.517515000
84,13796,374.537714000
85,13797,374.550665000
86,13798,374.567555000
87,13799,374.583940000
88,13800,374.603950000
89,13801,374.617285000
90,13802,374.634315000
91,13803,374.650600000
92,13804,374.670853000
93,13805,374.683745000
94,13806,374.701014000
95,13807,374.717078000
96,13808,374.737292000
97,13809,374.750441000
98,13810,374.767381000
99,13811,374.784124000
100,13812,374.804339000
101,13813,374.817208000
102,13814,374.833961000
103,13815,374.850804000
104,13816,374.870857000
105,13817,374.883861000
106,13818,374.900783000
107,13819,374.916973000
108,13820,374.937279000
109,13821,374.950306000
110,13822,374.967448000
111,13823,374.983643000
112,13824,375.003828000
113,13825,375.017024000
114,13826,375.033902000
115,13827,375.050599000
116,13828,375.070826000
117,13829,375.083790000
118,13830,375.100528000
119,13831,375.117088000
120,13832,375.136982000
121,13833,375.150482000
122,13834,375.167253000
123,13835,375.183878000
124,13836,375.203905000
125,13837,375.216852000
126,13838,375.233853000
127,13839,375.250364000
128,13840,375.270621000
129,13841,375.283602000
130,13842,375.300480000
131,13843,375.317177000
132,13844,375.337426000
133,13845,375.350334000
134,13846,375.367128000
135,13847,375.383714000
136,13848,375.403780000
137,13849,375.417024000
138,13850,375.433761000
139,13851,375.450167000
140,13852,375.470413000
141,13853,375.483455000
142,13854,375.500281000
143,13855,375.516964000
144,13856,375.537203000
145,13857,375.550176000
146,13858,375.567063000
147,13859,375.583479000
148,13860,375.603591000
149,13861,375.616916000
150,13862,375.633589000
151,13863,375.650289000
152,13864,375.670197000
153,13865,375.683623000
154,13866,375.699703000
155,13867,375.716784000
156,13868,375.737095000
157,13869,375.750084000
158,13870,375.766842000
159,13871,375.783591000
160,13872,375.803670000
161,13873,375.816752000
162,13874,375.833527000
163,13875,375.849425000
164,13876,375.870232000
165,13877,375.882758000
166,13878,375.900740000
167,13879,375.916105000
168,13880,375.936967000
169,13881,375.949343000
170,13882,375.967018000
171,13883,375.982712000
172,13884,376.003611000
173,13885,376.016720000
174,13886,376.032978000
175,13887,376.050203000
176,13888,376.070702000
