frame_index,seq,header_stamp
0,466080,7907.778944000
1,466081,7907.793913000
2,466082,7907.813492000
3,466083,7907.827115000
4,466084,7907.851199000
5,466085,7907.862143000
6,466086,7907.879951000
7,466087,7907.893774000
8,466088,7907.913028000
9,466089,7907.927002000
10,466090,7907.946552000
11,466091,7907.960296000
12,466092,7907.979366000
13,466093,7907.993769000
14,466094,7908.013076000
15,466095,7908.027101000
16,466096,7908.045834000
17,466097,7908.060214000
18,466098,7908.079558000
19,466099,7908.093582000
20,466100,7908.112423000
21,466101,7908.126833000
22,466102,7908.146219000
23,466103,7908.160162000
24,466104,7908.179118000
25,466105,7908.193475000
26,466106,7908.212814000
27,466107,7908.226844000
28,466108,7908.245967000
29,466109,7908.260299000
30,466110,7908.279664000
31,466111,7908.293651000
32,466112,7908.312812000
33,466113,7908.326787000
34,466114,7908.346028000
35,466115,7908.360013000
36,466116,7908.378710000
37,466117,7908.393283000
38,466118,7908.412709000
39,466119,7908.426678000
40,466120,7908.450661000
41,466121,7908.461772000
42,466122,7908.479768000
43,466123,7908.493406000
44,466124,7908.511065000
45,466125,7908.526825000
46,466126,7908.546271000
47,466127,7908.559985000
48,466128,7908.578615000
49,466129,7908.593304000
50,466130,7908.612279000
51,466131,7908.626546000
52,466132,7908.645540000
53,466133,7908.659842000
54,466134,7908.678966000
55,466135,7908.693116000
56,466136,7908.712377000
57,466137,7908.726443000
58,466138,7908.745741000
59,466139,7908.759907000
60,466140,7908.777649000
61,466141,7908.793230000
62,466142,7908.812993000
63,466143,7908.826445000
64,466144,7908.844474000
65,466145,7908.859746000
66,466146,7908.878459000
67,466147,7908.893014000
68,466148,7908.910885000
69,466149,7908.926363000
70,466150,7908.945884000
71,466151,7908.959620000
72,466152,7908.977280000
73,466153,7908.992997000
74,466154,7909.012706000
75,466155,7909.026434000
76,466156,7909.049064000
77,466157,7909.060198000
78,466158,7909.079436000
79,466159,7909.092946000
80,466160,7909.111100000
81,466161,7909.126170000
82,466162,7909.145950000
83,466163,7909.159448000
84,466164,7909.178557000
