frame_index,seq,header_stamp
0,13115,373.138534000
1,13116,373.153783000
2,13117,373.170522000
3,13118,373.188708000
4,13119,373.204359000
5,13120,373.222099000
6,13121,373.236901000
7,13122,373.255324000
8,13123,373.271636000
9,13124,373.287092000
10,13125,373.303852000
11,13126,373.322018000
12,13127,373.337654000
13,13128,373.355349000
14,13129,373.370245000
15,13130,373.388539000
16,13131,373.404351000
17,13132,373.420330000
18,13133,373.436993000
19,13134,373.455416000
20,13135,373.471043000
21,13136,373.486938000
22,13137,373.503931000
23,13138,373.520164000
24,13139,373.537040000
25,13140,373.555335000
26,13141,373.569965000
27,13142,373.588348000
28,13143,373.603845000
29,13144,373.620155000
30,13145,373.636823000
31,13146,373.654595000
32,13147,373.670131000
33,13148,373.687454000
34,13149,373.703191000
35,13150,373.721717000
36,13151,373.737173000
37,13152,373.753418000
38,13153,373.770074000
39,13154,373.786947000
40,13155,373.803513000
41,13156,373.822227000
42,13157,373.836437000
43,13158,373.854146000
44,13159,373.870145000
45,13160,373.888378000
46,13161,373.903332000
47,13162,373.920291000
48,13163,373.936900000
49,13164,373.955445000
50,13165,373.969533000
51,13166,373.988289000
52,13167,374.003776000
53,13168,374.019958000
54,13169,374.036630000
55,13170,374.055233000
56,13171,374.070951000
57,13172,374.088546000
58,13173,374.102861000
59,13174,374.121750000
60,13175,374.137280000
61,13176,374.153391000
62,13177,374.169865000
63,13178,374.186880000
64,13179,374.203198000
65,13180,374.222167000
66,13181,374.236109000
67,13182,374.255019000
68,13183,374.270591000
69,13184,374.286757000
70,13185,374.303189000
71,13186,374.320284000
72,13187,374.336578000
73,13188,374.355226000
74,13189,374.369432000
75,13190,374.388665000
76,13191,374.404384000
77,13192,374.420279000
78,13193,374.436351000
79,13194,374.455434000
80,13195,374.471657000
81,13196,374.486893000
82,13197,374.502686000
83,13198,374.520676000
84,13199,374.536218000
85,13200,374.555173000
86,13201,374.569677000
87,13202,374.588608000
88,13203,374.605526000
89,13204,374.620332000
90,13205,374.636327000
91,13206,374.653423000
92,13207,374.669397000
93,13208,374.688498000
94,13209,374.702704000
95,13210,374.721434000
96,13211,374.736007000
97,13212,374.755472000
98,13213,374.769282000
99,13214,374.786569000
100,13215,374.802712000
101,13216,374.821793000
102,13217,374.835861000
103,13218,374.855295000
104,13219,374.872041000
105,13220,374.887635000
106,13221,374.902485000
107,13222,374.921647000
108,13223,374.937421000
109,13224,374.953461000
110,13225,374.969253000
111,13226,374.986634000
112,13227,375.002671000
113,13228,375.019915000
114,13229,375.036003000
115,13230,375.053244000
116,13231,375.069367000
117,13232,375.086814000
118,13233,375.102513000
119,13234,375.119980000
120,13235,375.135707000
121,13236,375.153152000
122,13237,375.169034000
123,13238,375.186506000
124,13239,375.202701000
125,13240,375.219721000
126,13241,375.235941000
127,13242,375.251889000
128,13243,375.269345000
129,13244,375.285230000
130,13245,375.302364000
131,13246,375.319794000
132,13247,375.336075000
133,13248,375.351991000
134,13249,375.368976000
135,13250,375.388203000
136,13251,375.403867000
137,13252,375.418395000
138,13253,375.435702000
139,13254,375.452970000
140,13255,375.468881000
141,13256,375.485240000
142,13257,375.502336000
143,13258,375.519666000
144,13259,375.535364000
145,13260,375.553079000
146,13261,375.568996000
147,13262,375.586292000
148,13263,375.602223000
149,13264,375.618415000
150,13265,375.635606000
151,13266,375.651566000
