frame_index,seq,header_stamp
0,72059,1354.963409000
1,72060,1354.981409000
2,72061,1354.997147000
3,72062,1355.014613000
4,72063,1355.030714000
5,72064,1355.047904000
6,72065,1355.063456000
7,72066,1355.081683000
8,72067,1355.097337000
9,72068,1355.114549000
10,72069,1355.129880000
11,72070,1355.148400000
12,72071,1355.163160000
13,72072,1355.180091000
14,72073,1355.197720000
15,72074,1355.214556000
16,72075,1355.230560000
17,72076,1355.247908000
18,72077,1355.263167000
19,72078,1355.281681000
20,72079,1355.296444000
21,72080,1355.314747000
22,72081,1355.330516000
23,72082,1355.347688000
24,72083,1355.363204000
25,72084,1355.381383000
26,72085,1355.396397000
27,72086,1355.414982000
28,72087,1355.429733000
29,72088,1355.448116000
30,72089,1355.463168000
31,72090,1355.480032000
32,72091,1355.496583000
33,72092,1355.514853000
34,72093,1355.529608000
35,72094,1355.547692000
36,72095,1355.563098000
37,72096,1355.579910000
38,72097,1355.597414000
39,72098,1355.614354000
40,72099,1355.629592000
41,72100,1355.646684000
42,72101,1355.663369000
43,72102,1355.679461000
44,72103,1355.696770000
45,72104,1355.714724000
46,72105,1355.729772000
47,72106,1355.747684000
48,72107,1355.762846000
49,72108,1355.781344000
50,72109,1355.796216000
51,72110,1355.814452000
52,72111,1355.829685000
53,72112,1355.847974000
54,72113,1355.863045000
55,72114,1355.881233000
56,72115,1355.896139000
57,72116,1355.913223000
58,72117,1355.929917000
59,72118,1355.946017000
60,72119,1355.963365000
61,72120,1355.979395000
62,72121,1355.996406000
63,72122,1356.014498000
64,72123,1356.029401000
65,72124,1356.048022000
66,72125,1356.062875000
67,72126,1356.079717000
68,72127,1356.096624000
69,72128,1356.114642000
70,72129,1356.129540000
71,72130,1356.146407000
72,72131,1356.162586000
73,72132,1356.179399000
74,72133,1356.196515000
75,72134,1356.212450000
76,72135,1356.229712000
77,72136,1356.247807000
78,72137,1356.262848000
79,72138,1356.279706000
80,72139,1356.295868000
81,72140,1356.312739000
82,72141,1356.329808000
83,72142,1356.345774000
84,72143,1356.363096000
85,72144,1356.379486000
86,72145,1356.396391000
87,72146,1356.412398000
88,72147,1356.429569000
89,72148,1356.445927000
90,72149,1356.463096000
91,72150,1356.479112000
92,72151,1356.496406000
93,72152,1356.514388000
94,72153,1356.529211000
95,72154,1356.546138000
96,72155,1356.563007000
97,72156,1356.579108000
98,72157,1356.596435000
99,72158,1356.612352000
100,72159,1356.629465000
101,72160,1356.647630000
102,72161,1356.662640000
103,72162,1356.678892000
104,72163,1356.696244000
105,72164,1356.712668000
106,72165,1356.729733000
107,72166,1356.745615000
108,72167,1356.762800000
109,72168,1356.779325000
110,72169,1356.796160000
111,72170,1356.812344000
112,72171,1356.829592000
113,72172,1356.845932000
114,72173,1356.862905000
115,72174,1356.879238000
116,72175,1356.896134000
117,72176,1356.912190000
118,72177,1356.929355000
119,72178,1356.945455000
120,72179,1356.962826000
121,72180,1356.978917000
122,72181,1356.996236000
123,72182,1357.014506000
124,72183,1357.028902000
125,72184,1357.047316000
126,72185,1357.062699000
127,72186,1357.078821000
128,72187,1357.096120000
129,72188,1357.112167000
130,72189,1357.129483000
131,72190,1357.146257000
132,72191,1357.162614000
133,72192,1357.179051000
134,72193,1357.195978000
135,72194,1357.212013000
136,72195,1357.229401000
137,72196,1357.245484000
138,72197,1357.262642000
139,72198,1357.279079000
140,72199,1357.296109000
141,72200,1357.312091000
142,72201,1357.329327000
143,72202,1357.345375000
144,72203,1357.362654000
145,72204,1357.378928000
146,72205,1357.395822000
147,72206,1357.412934000
148,72207,1357.428526000
149,72208,1357.445418000
150,72209,1357.462510000
151,72210,1357.478577000
152,72211,1357.495853000
153,72212,1357.512634000
154,72213,1357.528532000
155,72214,1357.545585000
156,72215,1357.562000000
157,72216,1357.578781000
158,72217,1357.595778000
159,72218,1357.611841000
160,72219,1357.629114000
161,72220,1357.645939000
162,72221,1357.662140000
163,72222,1357.678357000
164,72223,1357.695555000
165,72224,1357.711724000
166,72225,1357.729082000
167,72226,1357.745866000
168,72227,1357.762397000
169,72228,1357.778636000
170,72229,1357.795733000
171,72230,1357.812570000
172,72231,1357.828505000
173,72232,1357.845850000
174,72233,1357.861501000
175,72234,1357.878850000
176,72235,1357.895382000
177,72236,1357.912470000
178,72237,1357.928448000
179,72238,1357.945153000
180,72239,1357.962282000
181,72240,1357.978754000
182,72241,1357.995007000
183,72242,1358.012319000
184,72243,1358.028374000
185,72244,1358.045782000
186,72245,1358.061797000
187,72246,1358.079177000
188,72247,1358.094915000
189,72248,1358.112348000
190,72249,1358.128142000
191,72250,1358.145521000
192,72251,1358.161513000
193,72252,1358.178885000
194,72253,1358.194672000
195,72254,1358.211864000
196,72255,1358.228717000
197,72256,1358.245049000
198,72257,1358.261466000
199,72258,1358.278793000
200,72259,1358.294753000
201,72260,1358.312210000
202,72261,1358.328091000
203,72262,1358.345267000
204,72263,1358.361640000
205,72264,1358.379001000
206,72265,1358.394857000
207,72266,1358.412130000
208,72267,1358.428120000
209,72268,1358.445614000
210,72269,1358.461719000
211,72270,1358.478904000
212,72271,1358.494626000
213,72272,1358.511943000
214,72273,1358.527868000
215,72274,1358.545458000
216,72275,1358.561317000
217,72276,1358.578816000
218,72277,1358.594642000
219,72278,1358.611861000
220,72279,1358.627937000
221,72280,1358.645314000
222,72281,1358.661491000
223,72282,1358.678813000
224,72283,1358.694611000
225,72284,1358.712147000
226,72285,1358.727878000
227,72286,1358.745245000
228,72287,1358.761425000
229,72288,1358.778817000
230,72289,1358.794540000
231,72290,1358.811949000
232,72291,1358.827659000
233,72292,1358.845092000
234,72293,1358.861399000
235,72294,1358.878593000
236,72295,1358.894591000
237,72296,1358.911797000
238,72297,1358.927733000
239,72298,1358.945413000
240,72299,1358.961384000
241,72300,1358.978634000
242,72301,1358.994308000
243,72302,1359.011553000
244,72303,1359.027670000
245,72304,1359.045185000
246,72305,1359.061110000
247,72306,1359.078670000
248,72307,1359.094476000
249,72308,1359.111721000
250,72309,1359.127511000
251,72310,1359.144976000
252,72311,1359.161061000
253,72312,1359.178616000
254,72313,1359.194399000
255,72314,1359.211919000
256,72315,1359.227546000
257,72316,1359.245034000
258,72317,1359.261185000
259,72318,1359.278707000
260,72319,1359.294271000
261,72320,1359.311955000
262,72321,1359.327676000
263,72322,1359.345286000
264,72323,1359.360752000
265,72324,1359.378285000
266,72325,1359.394088000
267,72326,1359.411661000
268,72327,1359.427467000
269,72328,1359.445272000
270,72329,1359.461133000
271,72330,1359.478513000
272,72331,1359.494076000
273,72332,1359.511719000
274,72333,1359.527070000
275,72334,1359.544869000
276,72335,1359.560933000
277,72336,1359.578547000
278,72337,1359.594401000
279,72338,1359.611799000
280,72339,1359.627255000
281,72340,1359.645041000
282,72341,1359.660397000
283,72342,1359.678319000
284,72343,1359.694173000
285,72344,1359.711738000
286,72345,1359.727501000
287,72346,1359.745049000
288,72347,1359.760661000
289,72348,1359.778331000
290,72349,1359.793787000
291,72350,1359.811611000
292,72351,1359.827384000
293,72352,1359.845140000
294,72353,1359.860406000
295,72354,1359.878206000
296,72355,1359.893959000
297,72356,1359.911278000
298,72357,1359.927081000
299,72358,1359.944946000
300,72359,1359.960801000
301,72360,1359.978517000
302,72361,1359.993536000
303,72362,1360.011508000
